market,channel,region,category,subcategory,brand,variant,packtype,ppg,packsize,salesvalue,d1,volume,pool_key,pool_combinations
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,211295.97,95.73092451,312073.075,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,214948.29,95.81079196,316013.765,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,223867.33,95.66616581,330194.15,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,204633.63,95.73679527,302435.115,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,251997.09,95.73039403,369984.96,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,241900.01,95.7310808,355122.465,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,227833.14,95.68593088,332029.055,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,249978.2,96.24917396,353625.9,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,253363.38,96.05529655,359061.005,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,277463.36,95.96466902,395314.695,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,254243.94,95.78804128,363215.25,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,247046.89,95.79187452,352372.075,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,269825.58,95.23382663,387493.98,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,270811.12,95.19801582,355946.55,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,274006.29,94.05201555,342215.7,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,273675.45,94.53261074,341226.03,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,259400.84,95.47715085,324153.94,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,261991.08,95.48447723,306127.225,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,273337.47,95.36165718,316358.595,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,297612.54,95.95460817,336588.775,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,296388.51,96.09612836,334531.1,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,264859.96,96.02875807,301364.3,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,290114.09,95.87949064,332075.355,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,291258.89,95.83903286,332904.36,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,357433.85,95.64640957,405793.6,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,341484.61,95.51038648,387756.02,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,354236.88,95.9324405,402918.15,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,374918.83,96.03975796,409435.275,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,384703.15,96.29139565,418074.25,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,399504.19,96.27000803,401481.82,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
UK,Tesco,AllRegion,Beans,AllSubCategory,Private Label Std,Standard,AllPackType,Standard Single,AllPackSize,423684.27,96.09958111,407061.065,channel_Tesco,"Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_HEINZ_Standard, Tesco_Small_Single_HEINZ_Standard, Tesco_Small_Multi_Standard_HEINZ_Standard, Tesco_Small_SNAP_POTS_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_BRANSTON, Tesco_Small_Single_Standard_HEINZ_Standard, Tesco_Small_Single_Standard_Private_Label_Std, Tesco_Small_Single_Standard_Restofcategory, Tesco_Standard_Multi_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_BRANSTON, Tesco_Standard_Single_Standard_HEINZ_Standard, Tesco_Standard_Single_Standard_Private_Label_Std, Tesco_Standard_Single_Standard_Private_Label_Value"
