market,channel,region,category,subcategory,brand,variant,packtype,ppg,packsize,salesvalue,d1,volume,pool_key,pool_combinations
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,277196.43,92.30175965,120349.8,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,303122.91,92.83830826,100122.0,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,359191.89,92.79422765,155527.8,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,352796.4,93.83153978,160867.8,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,342448.34,93.16391698,119581.8,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,327029.89,92.62643336,102633.0,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,362796.11,92.92028971,121147.8,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,432144.27,90.60904326,152327.4,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,427932.71,90.06114412,147393.0,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
UK,Supermarkets,AllRegion,Beans,AllSubCategory,HEINZ Standard,Standard,AllPackType,Small Multi,AllPackSize,339348.89,90.93436936,139860.6,channel_Supermarkets,"Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_HEINZ_Standard, Supermarkets_Small_Single_HEINZ_Standard, Supermarkets_Small_Multi_Standard_BRANSTON, Supermarkets_Small_Multi_Standard_HEINZ_Standard, Supermarkets_Small_SNAP_POTS_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_BRANSTON, Supermarkets_Small_Single_Standard_HEINZ_Standard, Supermarkets_Small_Single_Standard_Private_Label_Std, Supermarkets_Small_Single_Standard_Private_Label_Value, Supermarkets_Small_Single_Standard_Restofcategory, Supermarkets_Standard_Multi_Standard_BRANSTON, Supermarkets_Standard_Multi_Standard_HEINZ_Standard, Supermarkets_Standard_Multi_Standard_Private_Label_Std, Supermarkets_Standard_Multi_Standard_Restofcategory, Supermarkets_Standard_Single_Standard_BRANSTON, Supermarkets_Standard_Single_Standard_HEINZ_Standard, Supermarkets_Standard_Single_Standard_Private_Label_Std, Supermarkets_Standard_Single_Standard_Private_Label_Value, Supermarkets_Standard_Single_Standard_Restofcategory"
